Twitter,Date,Content
MorganStanley,2020-05-15,Stories like Saniya's led us to create the Morgan Stanley Alliance for Children’s Mental Health. Learn more about how we're helping kids and young adults: https://t.co/kNdJFPKryX #MorganStanleyACMH #MentalHealthAwarenessMonth https://t.co/htbVtUuPyg
MorganStanley,2020-05-13,We’ve all got a lot on our minds these days. Honoring #MentalHealthAwarenessMonth is just one of the ways we're working to help make sure mental health doesn't go overlooked. Find out more: https://t.co/ykaudWSqn2 https://t.co/zcs08egzc0
MorganStanley,2020-05-13,"Yes, the most recent jobs report was historically weak. But is the worst behind us? Jim Caron, Head of Global Macro Strategies, reviews. https://t.co/peUhSlhZyH https://t.co/2pAf4xVMdC"
MorganStanley,2020-05-12,"Our Chief Asia and EM Equity Strategist Jonathan Garner discusses his positive view on China stocks compared to other emerging markets, and our favored sectors within the APAC region on @CNBCi. #MSIdeas https://t.co/xh6ulVoaqF https://t.co/3povxM2rwT"
MorganStanley,2020-05-12,"Tune in to the 24-hour @DevAroundtheSun developer livestream at 7:50 ET for a special talk by C++ inventor and Morgan Stanley Managing Director Bjarne Stroustrup: 
https://t.co/yc7AafCOam"
MorganStanley,2020-05-12,"Even though the U.S. economy should improve as states gradually reopen, Wealth Management Chief Investment Officer Lisa Shalett thinks markets may stay within a narrow range until the shape of the recovery is clear. See her analysis:
https://t.co/N60KOLZHvG"
MorganStanley,2020-05-12,"Amid investor speculation about the shape of the recovery, Chief Investment Officer Mike Wilson urges a standard recession playbook. https://t.co/0ioD1MWBpT"
MorganStanley,2020-05-11,"Alongside other Times Square businesses, we’re expressing our gratitude to essential workers! Our COVID-19 response doesn’t end there. Learn more about how we’re giving back: https://t.co/VXxt8EKEmI @tsqarts #MSGivesBack https://t.co/oZGZZJxTbg"
MorganStanley,2020-05-11,"“People will remember this. If you were there for their kids when school closed, they're not going to forget you,” says @KaporCapital founder @therealfreada. Hear the advice she’s giving to her portfolio companies on @carlaannharris’s latest podcast: https://t.co/Ggy8KCqfwy https://t.co/Riq17cY4yg"
MorganStanley,2020-05-08,How should an investor evaluate the issue of high levels of government debt as nations battle the impact of the coronavirus? A deep dive into the debate. https://t.co/yYbKfqW7q2
MorganStanley,2020-05-08,"Leadership lesson #1: Learn to listen.
“Being a leader doesn’t necessarily mean you have to be the loudest in the room. Give your team the forum to speak freely,” says Lisa Golia, Head of Field Strategic Services, Morgan Stanley Wealth Management.  https://t.co/WW5g6FpsoW"
MorganStanley,2020-05-07,The AIP Private Markets team announces the expansion of their $800 million impact investing platform with a new global climate change fund. https://t.co/HaX9vrXUUt https://t.co/qkI5uhWbt5
MorganStanley,2020-05-06,"Chetan Ahya, Chief Economist, discusses his economic outlook amid the COVID-19 pandemic on @Bloomberg Markets: The Open: https://t.co/5lPEclCYhy https://t.co/2l0VSBl0mx"
MorganStanley,2020-05-06,Morgan Stanley Wealth Management head Andy Saperstein recently spoke with @barronsadvisor about how our Financial Advisors are working with clients during these challenging times. #BarronsAdvisor #WealthManagement #TheWayForward  https://t.co/BaOOqNUl0b
MorganStanley,2020-05-05,"Global fiscal and monetary measures aimed at combatting the economic impact of COVID-19 look impressive, but are they enough? Andrew Harmstone, Head of the Global Balanced Risk Control team, discusses. https://t.co/NWw3G7wxdf https://t.co/yCYIX61Dj1"
MorganStanley,2020-05-05,"We’re thinking back to when members of our Asian Employee Network came together to recognize the start of Asian Pacific American Heritage Month 2019. While we might be apart this year, we’re honoring our colleagues on the sign at our Times Square offices all month long. #APAHM https://t.co/7E5u4zQV9x"
MorganStanley,2020-05-04,"As the rally in U.S. equities takes a break, investors may want to position for ""early cycle."" And that means re-thinking portfolios just as downbeat economic and earnings data arrives. https://t.co/GILPTnGe5l"
MorganStanley,2020-05-04,"PODCAST: As a successful startup founder herself, @jewelmelanie is well-equipped to guide entrepreneurs through our current crisis as the Head of @GoogleStartups in the U.S.. Listen to the next special episode of Access and Opportunity with @carlaannharris https://t.co/Vh5JjOKZdL https://t.co/kKPThZTaJH"
MorganStanley,2020-05-04,"As children reach high-school and college age, it’s essential they get more real-world experience managing money responsibly. Learn how to build good financial behaviors. #financialliteracy https://t.co/wNVwuf9lDx"
MorganStanley,2020-05-03,We're proud to support Médecins Sans Frontières @MSF as part of our $25 million commitment towards COVID-19 relief worldwide. Find out more about their response: https://t.co/ORoobCwr3P https://t.co/nZ2Ak1kVQ2
MorganStanley,2020-05-01,"Morgan Stanley Infrastructure Partners is pleased to announce the closing of its third fund at $5.5 billion, in partnership with some of the world's most sophisticated infrastructure investors. Three investments have already been announced. https://t.co/PXSxE8czv8 https://t.co/8SoOYPAPcV"
MorganStanley,2020-05-01,"Consensus on the dollar has been bearish for years, only to be proven wrong time after time. But Global Head of Macro Strategy Matthew Hornbach says the mechanics of supply and demand could change that outcome. https://t.co/OtWPuLnV5S"
MorganStanley,2020-04-30,"Amid this crisis, we’re joining @AscendLeader and a coalition of other organizations to stand against Anti-Asian stigma and all forms of bias based on color, disability, ethnicity, gender, national origin, race and sexual orientation. Learn more: https://t.co/CZ3ZBdNve0 https://t.co/jodfzgNAuu"
MorganStanley,2020-04-30,PODCAST: We’re exploring the unique impact that the COVID-19 crisis has had on women and multicultural entrepreneurs in a special season of Access and Opportunity with @CarlaAnnHarris. Listen to the first episode with @byashleystewart Chairman and CEO @iamJamesRhee: https://t.co/uB2qDDYdx6
MorganStanley,2020-04-30,"What is shaping the markets today? Andrew Slimmon, Head of our Applied Equity Advisors Team, discusses. Listen to his market alert. https://t.co/H2JboDZ3HX https://t.co/SXcT26wRQF"
MorganStanley,2020-04-29,"As Congress debates aid for state governments, for investors, the principal concern is that a lack of additional federal aid might further depress state spending and drag on economic growth. https://t.co/MxF5RXzI60"
MorganStanley,2020-04-29,Vishal Gupta of our Emerging Market Equity team discusses ESG integration and the themes that are driving returns in this unprecedented period of market distress. https://t.co/4PcwhSL2c6 https://t.co/fiyWG4Xgcr
MorganStanley,2020-04-28,Many of the same stocks that were favored during the last 10 years are now leading the bear market rally. Here’s why that may be contributing to fragile markets: https://t.co/8hLLWGKkD7
MorganStanley,2020-04-28,We’re exploring the unique impact that the COVID-19 crisis has had on women and multicultural entrepreneurs in a special season of Access and Opportunity with @CarlaAnnHarris. Listen to the first episode with @byashleystewart Chairman &amp; CEO @iamJamesRhee: https://t.co/8dl3g6u5Bx
MorganStanley,2020-04-28,We’re adding to our COVID-19 response with a $15 million donation including an employee matching program to support critical issues like food insecurity around the world. https://t.co/dhVaYs4pj6
MorganStanley,2020-04-28,"Learn how state and local governments are accessing needed capital through the municipal bond market, as the COVID-19 pandemic disrupts the U.S. economy. https://t.co/GFQo99T1us"
MorganStanley,2020-04-27,"“Leaders must step forward to be seen and heard,” said Vice Chair Carla Harris in a discussion with @BlackEnterprise. “People are looking for a voice that will give them some type of assuredness, they have to see you in order to feel that.” https://t.co/q594wmSRsd"
MorganStanley,2020-04-27,"“If this is not an emerging markets buying opportunity, what is?” asks Jitania Khandari from our Emerging Markets Equity team. Hear their views on the case for the asset class in the post-pandemic world. https://t.co/UnX9XjvCso https://t.co/OrWvNcM28G"
MorganStanley,2020-04-27,"For more than a decade, we have focused on integrating #sustainability into core businesses and support functions. In our 2019 Sustainability Report, we look back on the progress we’ve made over the last year, and forward to our next milestones: https://t.co/JIngQv3oXR https://t.co/PB7NM6f9YS"
MorganStanley,2020-04-27,"Panic selling may be the single most damaging thing an investor can do in a bear market, notes Wealth Management Senior Investment Strategist Dan Hunt. Learn more about mistakes to avoid—and what to do instead: https://t.co/FohvW85V7W"
MorganStanley,2020-04-26,"We’re celebrating #WorldIPDay at our firm! Our Patent Accelerator encourages new ways of thinking and novel solutions that have resulted in 191 patents granted across the globe to date with 76 pending applications, a true testament to the hard work of our patent innovators. https://t.co/lp4gatXYsh"
MorganStanley,2020-04-26,"While classes aren’t in session and you’ve taken on the added role of educator at the kitchen table, consider adding financial literacy to the home curriculum. Check out our knowledge center. #financialliteracy
https://t.co/KECLmVcu2P"
MorganStanley,2020-04-24,"As they work to mobilize brave volunteers in service of our neighbors in New York City, we’ve never been prouder to get the word out about @NewYorkCares. Learn how you can help at https://t.co/4qQzP0fghv #MSGivesBack https://t.co/yGpAjhYy5d"
MorganStanley,2020-04-24,"Chief US Equity Strategist, Mike Wilson, discusses his view for equity markets on @Bloomberg Markets: The Open: https://t.co/hAKvbDx0fc https://t.co/mSwGjmbuac"
MorganStanley,2020-04-24,We’re proud to support COVID-19 relief in India through @AkshayaPatra https://t.co/4pMTef3gyc https://t.co/eWGp2ttZQN
MorganStanley,2020-04-24,"Despite dramatic increases in unemployment, market sentiment has generally improved since government relief funds started flowing. See the latest Geo-Markets, “US Policy Pulse: Hope in the Time of Corona”, to learn more: https://t.co/eL0meoMmgc https://t.co/r4dlN6npyd"
MorganStanley,2020-04-22,"You can make a difference for #EarthDay by using the Debris Tracker, powered by Morgan Stanley and developed with our partners at @Insidenatgeo and @UniversityofGA, to log and report waste you find in the environment. Visit https://t.co/aGz5XeO5d5 to learn how you can help. https://t.co/H8DTKSFbk8"
